text,keyword
"아내의 방은 늘 화려하였다. 내 방이 벽에 못 한 개 꽂히지 않은 소박 한 것인 반대로 아내 방에
는 천정 밑으로 꽉 돌려 못이 박히고 못마다 화려한 아내의 치마와 저고리가 걸렸다. 여러 가지 
무늬가 보기 좋다.
나는 그 여러 조각이 치마에서 늘 아내의 동체와 그 동체가 될 수 있는 여러 가지 포즈를 연상하
고 연상하면서 내 마음은 늘 점잖지 못하다.
그떻건만 나에게는 옷이 없었다. 아내는 내게는 옷을 주지 않았다.
입고 있는 골덴 양복 한 벌이 내 자리옷이었고 통상복과 나들이 옷을 겸한 것이었다. 그리고, 하
이넥스 스웨터가 한 조각 사철을 통한 내 내 의다. 그것들은 하나같이 다 빛이 검다. 그것은 내 
짐작 같아서는 즉 빨래를 될 수 있는 데까지 하지 않아도 보기 싫지 않도록 하기 위한 것 이 아
닌가 한다.나는 허리와 두 가랑이 세 군데 고무밴드가 끼 여있는 부드러운 사루마다를 입고, 
칭리고 아무 소리없이 잘 놀았다.
",애잔
"어느덧 손수건만해졌던 볕이 나갔는데 아내는 외출에서 돌아오지 않 는다. 나는 요만 일에도 좀 
피곤하였고 또 아내가 돌아오기 전에 내 방 으로 가 있어야 될 것을 생각하고 그만 내 방으로 건
너간다. 내 방은 침 침하다. 나는 이불을 뒤집어쓰고 낮잠을 잔다. 한번도 걷은 일이 없는 내 이
부자리는 내 몸뚱이의 일부분처럼 내게는 참 반갑다. 잠은 잘 오 는 적도 있다. 그러나 또 전신이 
까칫까칫하면서 영 잠이 오지 않는 적 도 있다. 그런 때는 아무 제목으로나 제목을 하나 골라서 
연구하였다.
나는 내 좀 축축한 이불 속에서 참 여러 가지 발명도 하였고 논문도 많 이 썼다. 시도 많이 지었
다. 그러나 그것들은 내가 잠이 드는 것과 동 시에 내 방에 담겨서 철철 넘치는 그 흐늑흐늑한 
공기에 디-비누처 럼 풀어져서 온 데 간 데가 없고 한잠 자고 깨인 나는 속이 무명 헝겊이 나 메
밀 컵질로 띵띵 찬 한 덩어리 베개와도 같은 한 벌 신경이었을 뿐 이고 뿐이고 하였다.
",잔잔
"그러기에 나는 오직 이 빈대를 미워하는 근심일 것이다. 나는 빈대에게 물려서 가려운 자리를 피
가 나도록 긁었다. 쓰라리다. 그것은 그윽한 쾌감에 틀림없 었다. 나는 혼곤히 잠이 든다.
나는 그러나 그런 이불 속의 사색 생활에서도 적극적인 것을 궁리 하 는 법이 없다. 내게는 그럴 
필요가 대체 없었다. 만일 내가 그런 좀 적 극적인 것을 궁리해 내었을 경우에 나는 반드시 내 
아내와 의논 하여야 할 것이고. 그러면 반드시 나는 아내에게 꾸지람을 들을 것이고 나 는 꾸지
람이 무서웠다느니보다도 성가셨다. 내가 제법 한 사람의 사회 인의 자격으로 일을 해보는 것도 
아내에게 사설 듣는 것도 나는 가장 게으른 동물처럼 게으른 것이 좋았다. 될 수만 있으면 이 무
의미한 인 간의 탈을 벗어버리고도 싶었다",우울
"나에게는 인간 사회가 스스로웠다. 생환이 스스로웠다. 모두가 서먹 서먹할 뿐이었다.
아내는 하루에 두 번 세수를 한다. 나는 하루 한 번도 세수를 하지 않 는다. 나는 밤중 세 시나 
네 시 해서 변소에 갔다. 달이 밝은 밤에는 한 참씩 마당에 우두커니 섰다가 들어오곤 한다. 그러
니까 나는 이 l8가구 의 아무와도 얼굴이 마주치는 일이 거의 없다. 그러면서도 나는 이 l8 가구
의 젊은 여인네 얼굴들을 거반 다 기억하고 있었다. 그들은 하나같 이 내 아내만 못하였다.
열한 시쯤 해서 하는 아내의 첫번 세수는 좀 간단하다. 그러나, 저녁 일곱 시쯤 해서 하는 두번째 
세수는 손이 많이 간다. 아내는 낮에보다 밤에 더 좋고 깨끗한 옷을 입는다. 그리고 낮에도 외출
하고 밤에도 외 출하였다.
",우울
"아내에게 직업이 있었던가 ? 나는 아내의 직업이 무엇인지 알 수 없 다. 만일 아내에게 직업이 
없었다면, 같이 직업이 없는 나처럼 외출할 필요가 생기지 않을 것인데 아내는 외출한다. 외출할 
뿐만아니라 내객이 많다. 아내에게 내객이 많은 날은 나는 온종일 내 방에서 이불 을 쓰고 누워 
있어야만 된다.
불장난도 못한다. 화장품 내음새도 못 맡는다. 그런 날은 나는 의식 적으로 우울해 하였다. 그러
면 아내는 나에게 돈을 준다. 오십 전짜리 은화다. 나는 그것이 좋았다. 그러나 그것을 무엇에 써
야 옳을지 몰라 서 늘 머리맡에 던져 두고 두고 한 것이 어느 결에 모여서 꽤 많아졌다.
어느날 이것을 본 아내는 금고처럼 생긴 벙어리를 사다준다. 나는 한 푼씩 한 푼씩 그 속에 넣고 
열쇠는 아내가 가져갔다. 그후에도 나는 더 러 은화를 그 벙어리에 넣은 것을 기억한다. 그리고, 
나는 게을렀다.
",우울
"얼마 후 아내의 머리 쪽에 보지 못하던 누깔잠이 하나 여드름처럼 돋았 던 것은 바로 그 금고형 
벙어리의 무게가 가벼워졌다는 증거일까. 그러 나, 나는 드디어 머리맡에 놓였던 그 벙어리에 손
을 대지 않고 말았다.
내 게으름은 그런 것에 내 주의를 환기시키기도 싫었다.",한심
"아내에게 내객이 있는 날은 이불 속으로 암만 깊이 들어가도 비오는 날만큼 잠이 잘 오지 않았
다. 나는 그런 때 아내에게는 왜 늘 돈이 있나 왜 돈이 많은가를 연구했다.
내객들은 장지 저쪽에 쌔가 있는 것은 모르나 보다. 내 아내와 나도 좀 하기 어려운 농을 아주 
서슴지 않고 쉽게 해던지는 것이다. 그러나 내 아내의 내객 가운데 서너 사람의 내객들은 늘 비
교적 점잖았다고 볼 수 있는 것이 자정이 좀 지나면 으레히 돌아들 갔다. 그들 가운데는 퍽 교양
이 볕은 자도 있는 듯싶었는데 그런 자는 보통 음식을 사다 먹고 논다. 그래서 보층을 하고 대체
로 무사하였다.
나는 우선 내 아내의 직업이 무엇인가를 연구하기에 착수하였으나 좁은 시야와 부족한 지식으로
는 이것을 알아내기 힘이 든다. 나는 끝끝 내 내 아내의 직업이 무엇인가를 모르고 말려나 보다.
",한심
"아내는 늘 진솔버선만 신었다. 아내는 밥도 지었다. 아내가 밥 짓는 것을 나는 한번도 구경한 일
은 없으나 언제든지 끼니때면 내 방으로 내 조석밥을 날라다주는 것이다. 우리집에는 나와 내 아
내 외의 다른 사람 은 아무도 없다. 이 밥은 분명히 아내가 손수 지었음에 틀림었다.
그러나. 아내는 한번도 나를 자기 방으로 부른 일이 없다.
나는 늘 윗방에서 나 혼자서 밥을 먹고 잠을 잤다. 밥은 너무 맛이 없 었다. 반찬이 너무 엉성하
였다. 나는 닭이나 강아지처럼 말없이 주는 모이를 넙죽넙죽 받아먹기는 했으나 내심 야속하게 
생각한 적도 더러 없지 않다. 나는 안색이 여지없이 창백해가면서 말라들어갔다. 나날이 눈에 보
이듯이 기운이 줄어들었다. 영양 부족으로 하여 몸뚱이 곳곳이 뼈가 불쑥불쑥 내어밀었다. 하룻밤 
사이에도 수십 차를 돌쳐눕지 않고 는 여기저기가 배겨서 나는 배겨낼 수가 없었다.
",쓸쓸
"그렇기 때문에 나는 이불 속에서 아내가 늘 혼히 쓸 수 있는 저 돈의 출처를 탐색해 보는 일변 
장지 틈으로 새어나오는 아랫방의 음식은 무 엇일까를 간단히 연구하였다. 나는 잠이 잘 안 왔다.
깨달았다. 아내가 쓰는 돈은 그 내게는 다만 실없는 사람들로밖에 보 이지 않는 까닭 모를 내객
들이 놓고 가는 것에 틀림없으리라는 것을 나 는 깨달았다. 그러나, 왜 그들 내객은 돈을 놓고 가
나, 왜 내 아내는 그 돈을 받아야 되나 하는 예의 관념이 내게는 도무지 알 수 없는 것이었 다.
그것은 그저 예의에 지나지 않는 것일까. 그렇지 않으면 혹 무슨 대 가일까 보수일까. 내 아내가 
그들의 눈에는 동정을 받아야만 할 한 가 엾은 인물로 보였던가.
",순수
"이런 것들을 생각하노라면 으레히 내 머리는 그냥 혼갇하여 버리고 버리고 하였다. 잠들기 전에 
획득했다는 결론이 오직 불쾌하다는 것뿐 이었으면서도 나는 그런 것을 아내에게 물어보거나 한 
일이 참 한번도 없다. 그것은 대체 귀찮기도 하려니와 한잠 자고 일어나는 나는 사뭇 딴사람처럼 
이것도 저것도 다 깨끗이 잊어버리고 그만두는 까닭이다.
",한심
"내객들이 돌아가고. 혹 밤외출에서 돌아오고 하면 아내는 경편한 것 으로 옷을 바꾸어입고 내 방
으로 나를 찾아온다. 그리고. 이불을 들치 고 배 귀에는 영 생동생동한 몇 마디 말로 나를 위로하
려 든다. 나는 조 소도 고소도 흥소도 아닌 웃음을 얼굴에 띄우고 아내의 아름다운 얼굴 을 쳐다
본다. 아내는 방그레 웃는다. 그러나. 그 얼굴에 떠도는 일말의 애수를 나는 놓치지 않는다.
",쓸쓸
"아내는 능히 내가 배고파하는 것을 눈치채일 것 이다. 그러나 아랫방 에서 먹고 남은 음식을 나
에게 주려들지는 않는다. 그것은 어디까지든 지 나를 존경하는 마음일 것임에 틀림없다. 나는 배
가 고프면서도 적이 마음이 든든한 것을 좋아했다. 아내가 무엇이라고 지껄이고 갔는지 귀 에 남
아 있을 리가 없다. 다만 내 머리맡에 아내가 놓고 간 은화가 전등 불에 흐릿하게 빛나고 있을 뿐이다.
",고요
"그 금고형 벙어리 속에 그 은화가 얼만큼이나 모였을까. 나는 그러나 그것을 쳐들어보지 않았다. 
그저 아무런 의욕도 기원도 없이 그 단추구 멍처럼 생긴 틈바구니로 은화를 들여뜨려 둘 뿐이었다.
",우울
"왜 아내의 내객들이 아내에게 돈을 놓고 가나 하는 것이 풀 수 없는 의문인 것같이 왜 아내는 나
에게 돈을 놓고 가나 하는 것도 역시 나에 게는 똑같이 풀 수 없는 의문이었다. 내 비록 아내가 
내게 돈을 놓고 가 는 것이 싫지 않았다 하더라도 그것은 다만 그것이 내 손가락에 땋는 순간에서부터 그 벙어리 주등이에서 자취를 감추기카지의 하잘것없는 짧은 촉각이 좋았달 뿐이지 그 이상 아무 기쁨도 없다.
",한심
"어느 날 나는 그 벙어리를 변소에 갖다 넣어버렸다. 그때 벙어리 속 에는 몇 푼이나 되는지는 모르겠으나 그 은화들이 꽤 들어 있었다.
나는 내가 지구 위에 살며 내가 이렇게 살고 있는 지구가 질풍신뢰의 속력으로 광대무변의 공간
을 달리고 있다는 것을 생각했을 때 참 허망 하였다. 나는 이떻게 부지런한 지구 위에서는 현기중도 날 것 같고 해 서 한시바삐 내 려버리고 싶었다.
",우울 
"이불 속에서 이런 생각을 하고 난 뒤에는 나는 그 은화를 그 벙어리 에 넣고 넣고 하는 것조차도 
귀찮아졌다. 나는 아내가 손수 벙어리를 사용하였으면 하고 희망하였다. 벙어리도 돈도 사실은 아
내에게만 필 요한 것이지 내게는 애초부터 의미가 전연 없는 것이었으니까 될 수만 있으면 그 벙
어리를 아내가 아내 방으로 가져갔으면 하고 기다렸다. 그 러나 아내는 가져가지 않는다. 나는 내
가 아내 방으로 가져다 둘까 하 고 생각하여 보았으나 그즈음에는 아내의 내객이 원체 많아서 내
가 아 내 방에 가볼 기회가 도무지 없었다. 그래서 나는 하는 수 없이 변소에 갖다 집어넣어 버
리고 만 것이다.
",우울
"나는 서글픈 마음으로 아내의 꾸지람을 기다렸다. 그러나 아내는 끝 내 아무 말도 나에게 묻지도 
하지도 않았다. 않았을 뿐 아니라 여전히 돈은 돈대로 내 머리맡에 놓고 가지 않나 ? 내 머리맡
에는 어느덧 은화 가 꽤 많이 모였다.
",애잔
"내객이 아내에게 돈을 놓고 가는 것이나 아내가 내게 돈을 놓고 가는 것이나 일종의쾌감 그 외의 
다른 아무런 이유도 없는 것이아닐까 하는 것을 나는 또 이불 속에서 연구하기 시작하였다. 쾌감
이라면 어떤 종류의 쾌감일까를 계속하여 연구하였다. 그러나 그것은 이불 속의 연 구로는 알 길
이 없었다. 쾌감 쾌감, 하고 나는 뜻밖에도 이 문제에 대 해서만 흥미를 느꼈다.
아내는 물론 나를 늘 감금하여 두다시피 하여왔다. 내게 불평이 있을 리 없다. 그런 중에도 나는 
그 쾌감이라는 것의 유무를 체험하고 싶었다.
",즐거움
"나는 아내의 밤외출 틈을 타서 밖으로 나왔다. 나는 거리에서 잊어버 리지 않고 가지고 나온 은
화를 지폐로 바꾼다. 5원이나 된다. 그것을 주머니에 넣고 나는 목적을 잃어버리기 위하여 얼마든
지 거리를 쏘다 녔다. 오래간 만에 보는 거리는 거의 경이에 가까울 만치 내 신경을 흥 분시키지 
않고는 마지 않았다. 나는 금시에 피곤하여 버렸다. 그러나 나는 참았다. 그리고, 밤이 이슥하도록 
까닭을 잊어버린 채 이 거리 저 거리로 지향없이 헤매었다. 돈은 물론 한 푼도 쓰지 않았다. 돈을 
쓸 아무 엄두도 나서지 않았다. 나는 벌써 돈을 쓰는 기능을 완전히 상실 한 것 같았다.
",잔잔
"나는 과연 피로를 이 이상 견디기가 어려웠다. 나는 가까스로 내 집 을 찾았다. 나는 내 방으로 
가려면 아내 방을 통과하지 아니하면 안 될 것을 알고 아내에게 내객이 있나 없나를 걱정하면서 
미닫이 앞에서 좀 거북살스럽게 기침을 한번 했더니 이것은 참 또 너무 암상스럽게 미닫 이가 열
리면서 아내의 얼굴과 그 등뒤에 낯설은 남자의 얼굴이 이쪽을 내다보는 것이다. 나는 별안간 내
어쏟아지는 불및에 눈이 부셔서 좀 머뭇머뭇했다.
",애잔
